Transaction Code,Customer Id,Age,Job,Marital,Education,Default,Account Balance,Housing,Loan,Contact,Day,Month,Date,Call Duration,Campaign Id,Campaign,Time Between Campaigns,# of Calls,Campaign Success,Purchased Product
2-3520-2703X,3520,54,technician,married,secondary,no,0,no,no,telephone,14,aug,8/14/2015,159,2,Life Insurance,106,6,success,no
2-3526-2704X,3526,31,admin.,single,secondary,no,68,yes,no,cellular,16,apr,4/16/2015,570,2,Life Insurance,-1,0,unknown,no
2-3527-2705X,3527,45,technician,married,secondary,no,-149,yes,no,cellular,14,jul,7/14/2015,287,2,Life Insurance,-1,0,unknown,no
2-3532-2706X,3532,44,management,divorced,tertiary,no,0,no,no,cellular,22,aug,8/22/2015,54,2,Life Insurance,-1,0,unknown,no
2-3536-2707X,3536,48,blue-collar,married,primary,no,199,no,no,telephone,18,aug,8/18/2015,29,2,Life Insurance,-1,0,unknown,no
2-3537-2708X,3537,60,blue-collar,married,unknown,no,231,yes,no,unknown,12,may,5/12/2015,57,2,Life Insurance,-1,0,unknown,no
2-3540-2709X,3540,28,admin.,single,secondary,no,189,yes,no,cellular,31,jul,7/31/2015,68,2,Life Insurance,-1,0,unknown,no
2-3546-2710X,3546,55,retired,married,secondary,no,2749,yes,yes,unknown,29,may,5/29/2015,58,2,Life Insurance,-1,0,unknown,no
2-3549-2711X,3549,39,admin.,married,secondary,no,-650,no,no,cellular,15,may,5/15/2015,123,2,Life Insurance,364,1,failure,no
2-3551-2712X,3551,42,housemaid,single,primary,no,5774,yes,no,unknown,15,may,5/15/2015,54,2,Life Insurance,-1,0,unknown,no
2-3557-2713X,3557,49,technician,married,tertiary,no,3726,no,no,cellular,5,aug,8/5/2015,875,2,Life Insurance,-1,0,unknown,yes
2-3558-2714X,3558,57,retired,married,tertiary,no,1180,yes,yes,unknown,14,may,5/14/2015,191,2,Life Insurance,-1,0,unknown,no
2-3559-2715X,3559,61,self-employed,divorced,tertiary,no,6610,no,no,cellular,24,feb,2/24/2015,481,2,Life Insurance,-1,0,unknown,yes
2-3560-2716X,3560,36,admin.,single,secondary,no,319,yes,no,cellular,18,may,5/18/2015,120,2,Life Insurance,-1,0,unknown,no
2-3562-2717X,3562,51,technician,married,tertiary,no,1315,no,no,telephone,5,jun,6/5/2015,303,2,Life Insurance,-1,0,unknown,no
2-3563-2718X,3563,31,technician,single,tertiary,no,424,no,no,cellular,21,aug,8/21/2015,93,2,Life Insurance,-1,0,unknown,no
2-3565-2719X,3565,30,technician,single,tertiary,no,-970,no,yes,cellular,21,aug,8/21/2015,194,2,Life Insurance,-1,0,unknown,no
2-3566-2720X,3566,38,services,married,secondary,no,-762,yes,yes,unknown,30,may,5/30/2015,408,2,Life Insurance,-1,0,unknown,no
2-3568-2721X,3568,31,blue-collar,married,unknown,no,-120,yes,no,cellular,17,jul,7/17/2015,231,2,Life Insurance,-1,0,unknown,no
2-3571-2722X,3571,39,technician,married,tertiary,no,209,no,no,unknown,23,jul,7/23/2015,36,2,Life Insurance,-1,0,unknown,no
2-3576-2723X,3576,51,self-employed,married,primary,no,307,yes,yes,unknown,17,jun,6/17/2015,65,2,Life Insurance,-1,0,unknown,no
2-3577-2724X,3577,31,management,married,tertiary,no,1384,yes,no,cellular,30,jan,1/30/2015,203,2,Life Insurance,2,3,other,no
2-3581-2725X,3581,38,entrepreneur,married,tertiary,no,6704,yes,no,unknown,21,may,5/21/2015,205,2,Life Insurance,-1,0,unknown,no
2-3583-2726X,3583,36,management,married,tertiary,no,0,yes,no,unknown,27,may,5/27/2015,145,2,Life Insurance,-1,0,unknown,no
2-3584-2727X,3584,30,management,single,tertiary,no,149,yes,no,unknown,3,jun,6/3/2015,220,2,Life Insurance,-1,0,unknown,no
2-3588-2728X,3588,38,management,married,tertiary,no,3452,no,no,cellular,13,aug,8/13/2015,132,2,Life Insurance,-1,0,unknown,no
2-3590-2729X,3590,38,management,married,unknown,no,3576,no,no,cellular,25,nov,11/25/2015,349,2,Life Insurance,183,1,success,yes
2-3593-2730X,3593,39,services,married,secondary,no,0,yes,no,unknown,20,may,5/20/2015,793,2,Life Insurance,-1,0,unknown,no
2-3601-2731X,3601,50,technician,married,secondary,no,0,no,no,cellular,7,jul,7/7/2015,152,2,Life Insurance,-1,0,unknown,no
2-3605-2732X,3605,36,technician,married,tertiary,no,0,no,no,cellular,22,aug,8/22/2015,147,2,Life Insurance,-1,0,unknown,no
2-3609-2733X,3609,44,management,married,tertiary,no,13893,no,no,unknown,11,jun,6/11/2015,29,2,Life Insurance,-1,0,unknown,no
2-3610-2734X,3610,55,management,married,tertiary,no,0,yes,no,unknown,14,may,5/14/2015,159,2,Life Insurance,-1,0,unknown,no
2-3613-2735X,3613,50,management,divorced,tertiary,no,356,no,no,cellular,8,may,5/8/2015,198,2,Life Insurance,358,5,other,no
2-3614-2736X,3614,49,technician,married,secondary,no,2718,no,no,unknown,19,may,5/19/2015,114,2,Life Insurance,-1,0,unknown,no
2-3615-2737X,3615,71,retired,divorced,tertiary,no,261,no,no,cellular,12,aug,8/12/2015,1117,2,Life Insurance,-1,0,unknown,no
2-3616-2738X,3616,31,admin.,single,secondary,no,757,no,no,cellular,3,feb,2/3/2015,343,2,Life Insurance,-1,0,unknown,no
2-3617-2739X,3617,45,management,single,tertiary,no,16,no,no,cellular,31,jul,7/31/2015,59,2,Life Insurance,-1,0,unknown,no
2-3619-2740X,3619,45,admin.,married,secondary,no,248,no,no,cellular,16,jul,7/16/2015,212,2,Life Insurance,-1,0,unknown,no
2-3622-2741X,3622,35,management,married,tertiary,no,949,yes,no,unknown,27,may,5/27/2015,245,2,Life Insurance,-1,0,unknown,no
2-3637-2742X,3637,36,management,divorced,tertiary,no,1057,no,no,cellular,5,feb,2/5/2015,383,2,Life Insurance,-1,0,unknown,no
2-3641-2743X,3641,34,blue-collar,married,primary,no,428,yes,no,cellular,18,may,5/18/2015,59,2,Life Insurance,-1,0,unknown,no
2-3644-2744X,3644,45,admin.,divorced,unknown,no,998,yes,no,telephone,30,jul,7/30/2015,38,2,Life Insurance,-1,0,unknown,no
2-3645-2745X,3645,58,admin.,single,secondary,no,2223,no,no,cellular,4,dec,12/4/2015,1139,2,Life Insurance,114,1,success,no
2-3646-2746X,3646,39,blue-collar,single,primary,no,6,yes,no,cellular,19,nov,11/19/2015,286,2,Life Insurance,-1,0,unknown,no
2-3647-2747X,3647,48,blue-collar,single,secondary,no,312,yes,yes,cellular,3,feb,2/3/2015,369,2,Life Insurance,-1,0,unknown,no
2-3654-2748X,3654,29,services,divorced,secondary,no,84,yes,no,cellular,13,apr,4/13/2015,1101,2,Life Insurance,-1,0,unknown,yes
2-3657-2749X,3657,33,student,single,unknown,no,5969,no,no,cellular,4,sep,9/4/2015,156,2,Life Insurance,127,8,failure,no
2-3660-2750X,3660,52,technician,married,secondary,no,64,no,no,telephone,29,aug,8/29/2015,20,2,Life Insurance,-1,0,unknown,no
2-3666-2751X,3666,26,services,single,secondary,no,5533,yes,no,cellular,7,may,5/7/2015,582,2,Life Insurance,283,4,failure,no
2-3672-2752X,3672,37,blue-collar,married,secondary,no,67,no,no,unknown,3,jun,6/3/2015,45,2,Life Insurance,-1,0,unknown,no
2-3697-2754X,3697,31,services,single,secondary,no,31,yes,yes,unknown,26,may,5/26/2015,501,2,Life Insurance,-1,0,unknown,no
2-3700-2755X,3700,50,blue-collar,married,secondary,no,253,yes,yes,cellular,5,may,5/5/2015,475,2,Life Insurance,-1,0,unknown,no
2-3708-2756X,3708,49,technician,single,secondary,no,-97,yes,no,unknown,6,jun,6/6/2015,92,2,Life Insurance,-1,0,unknown,no
2-3709-2757X,3709,35,management,divorced,tertiary,no,473,no,yes,cellular,5,aug,8/5/2015,37,2,Life Insurance,-1,0,unknown,no
2-3710-2758X,3710,44,entrepreneur,married,secondary,no,6649,yes,no,cellular,19,nov,11/19/2015,354,2,Life Insurance,-1,0,unknown,no
2-3716-2759X,3716,51,admin.,married,secondary,no,2967,no,no,unknown,17,jun,6/17/2015,83,2,Life Insurance,-1,0,unknown,no
2-3723-2760X,3723,29,self-employed,married,secondary,no,-76,yes,no,unknown,27,may,5/27/2015,305,2,Life Insurance,-1,0,unknown,no
2-3724-2761X,3724,32,services,single,secondary,no,152,yes,no,cellular,25,may,5/25/2015,158,2,Life Insurance,-1,0,unknown,yes
2-3730-2762X,3730,42,entrepreneur,married,primary,no,149,no,no,cellular,20,aug,8/20/2015,94,2,Life Insurance,-1,0,unknown,no
2-3731-2763X,3731,43,technician,married,secondary,no,3285,yes,no,unknown,13,may,5/13/2015,1721,2,Life Insurance,-1,0,unknown,yes
2-3734-2764X,3734,34,technician,divorced,tertiary,no,674,yes,no,cellular,7,aug,8/7/2015,587,2,Life Insurance,-1,0,unknown,yes
2-3742-2765X,3742,51,housemaid,married,primary,no,30,yes,no,cellular,14,jul,7/14/2015,333,2,Life Insurance,-1,0,unknown,no
2-3747-2766X,3747,50,management,married,tertiary,no,-470,yes,no,cellular,19,nov,11/19/2015,130,2,Life Insurance,160,1,failure,no
2-3749-2767X,3749,35,management,married,tertiary,no,2793,no,no,cellular,20,nov,11/20/2015,258,2,Life Insurance,-1,0,unknown,no
2-3750-2768X,3750,37,management,married,tertiary,no,410,no,no,cellular,29,jan,1/29/2015,337,2,Life Insurance,-1,0,unknown,no
2-3752-2769X,3752,39,technician,married,secondary,no,116,no,no,cellular,24,aug,8/24/2015,79,2,Life Insurance,94,2,success,no
2-3758-2770X,3758,35,technician,single,tertiary,no,2288,no,no,telephone,28,may,5/28/2015,32,2,Life Insurance,-1,0,unknown,no
2-3759-2771X,3759,31,blue-collar,married,secondary,no,472,yes,no,unknown,13,may,5/13/2015,907,2,Life Insurance,-1,0,unknown,no
2-3761-2772X,3761,46,management,married,tertiary,no,0,no,no,unknown,7,may,5/7/2015,70,2,Life Insurance,-1,0,unknown,no
2-3767-2773X,3767,38,technician,single,secondary,no,311,yes,no,cellular,28,may,5/28/2015,61,2,Life Insurance,-1,0,unknown,no
2-3768-2774X,3768,55,housemaid,married,secondary,no,139,no,no,cellular,22,aug,8/22/2015,256,2,Life Insurance,-1,0,unknown,no
2-3776-2775X,3776,41,management,divorced,tertiary,no,3355,no,no,cellular,14,oct,10/14/2015,181,2,Life Insurance,500,1,failure,no
2-3777-2776X,3777,36,blue-collar,divorced,secondary,no,-11,no,no,unknown,5,jun,6/5/2015,152,2,Life Insurance,-1,0,unknown,no
2-3780-2777X,3780,36,blue-collar,married,secondary,no,1409,no,no,unknown,17,jun,6/17/2015,235,2,Life Insurance,-1,0,unknown,no
2-3782-2778X,3782,58,management,married,primary,no,2769,yes,no,cellular,11,jul,7/11/2015,94,2,Life Insurance,-1,0,unknown,no
2-3787-2779X,3787,74,retired,married,secondary,no,921,no,no,telephone,17,apr,4/17/2015,394,2,Life Insurance,-1,0,unknown,yes
2-3789-2780X,3789,46,self-employed,married,secondary,no,390,yes,no,cellular,31,jul,7/31/2015,208,2,Life Insurance,-1,0,unknown,no
2-3791-2781X,3791,42,blue-collar,single,primary,no,92,no,no,cellular,30,jul,7/30/2015,86,2,Life Insurance,-1,0,unknown,no
2-3793-2782X,3793,42,technician,married,secondary,no,2,no,no,unknown,29,may,5/29/2015,249,2,Life Insurance,-1,0,unknown,no
2-3796-2783X,3796,39,services,married,secondary,no,5731,yes,no,unknown,20,may,5/20/2015,175,2,Life Insurance,-1,0,unknown,no
2-3802-2784X,3802,48,technician,married,secondary,no,7020,no,no,cellular,6,aug,8/6/2015,80,2,Life Insurance,-1,0,unknown,no
2-3804-2785X,3804,28,student,single,secondary,no,28,no,no,cellular,29,jan,1/29/2015,220,2,Life Insurance,-1,0,unknown,no
2-3805-2786X,3805,40,admin.,single,secondary,no,1670,yes,no,unknown,18,jun,6/18/2015,161,2,Life Insurance,-1,0,unknown,no
2-3808-2787X,3808,46,admin.,married,primary,no,276,yes,yes,unknown,6,may,5/6/2015,157,2,Life Insurance,-1,0,unknown,no
2-3810-2788X,3810,52,blue-collar,married,secondary,no,161,yes,no,unknown,13,may,5/13/2015,274,2,Life Insurance,-1,0,unknown,no
2-3816-2790X,3816,31,management,married,tertiary,no,623,yes,no,cellular,13,may,5/13/2015,96,2,Life Insurance,349,5,failure,no
2-3823-2791X,3823,44,blue-collar,married,primary,no,420,yes,no,unknown,7,may,5/7/2015,110,2,Life Insurance,-1,0,unknown,no
2-3828-2792X,3828,51,management,married,tertiary,no,-892,yes,yes,cellular,14,aug,8/14/2015,248,2,Life Insurance,-1,0,unknown,no
2-3833-2793X,3833,47,technician,married,secondary,no,-938,yes,no,unknown,28,may,5/28/2015,176,2,Life Insurance,-1,0,unknown,no
2-3834-2794X,3834,47,admin.,divorced,secondary,no,1139,yes,no,cellular,11,jul,7/11/2015,106,2,Life Insurance,-1,0,unknown,no
2-3836-2795X,3836,29,housemaid,single,tertiary,no,19,no,no,cellular,5,feb,2/5/2015,110,2,Life Insurance,64,2,success,yes
2-3841-2797X,3841,48,blue-collar,married,secondary,no,425,yes,no,telephone,9,jul,7/9/2015,693,2,Life Insurance,-1,0,unknown,no
2-3843-2798X,3843,36,management,divorced,tertiary,no,608,no,no,cellular,26,aug,8/26/2015,125,2,Life Insurance,-1,0,unknown,no
2-3845-2799X,3845,39,admin.,married,secondary,no,607,yes,no,cellular,12,may,5/12/2015,454,2,Life Insurance,364,3,failure,yes
2-3847-2800X,3847,49,admin.,married,secondary,no,381,no,no,cellular,5,aug,8/5/2015,504,2,Life Insurance,-1,0,unknown,no
2-3850-2801X,3850,27,blue-collar,married,secondary,no,362,yes,no,unknown,14,may,5/14/2015,332,2,Life Insurance,-1,0,unknown,no
2-3856-2802X,3856,47,technician,married,secondary,no,-9,no,no,cellular,14,aug,8/14/2015,457,2,Life Insurance,-1,0,unknown,no
2-3859-2803X,3859,37,admin.,married,secondary,no,-107,yes,no,unknown,28,may,5/28/2015,158,2,Life Insurance,-1,0,unknown,no
2-3864-2804X,3864,33,technician,married,secondary,no,3470,no,no,cellular,11,aug,8/11/2015,285,2,Life Insurance,-1,0,unknown,no
2-3866-2805X,3866,35,services,married,secondary,no,0,yes,no,cellular,18,may,5/18/2015,146,2,Life Insurance,-1,0,unknown,no
2-3870-2806X,3870,36,management,divorced,tertiary,no,649,no,no,cellular,16,jul,7/16/2015,237,2,Life Insurance,91,1,failure,no
2-3871-2807X,3871,49,blue-collar,single,primary,no,1040,no,no,cellular,8,jul,7/8/2015,474,2,Life Insurance,-1,0,unknown,no
2-3874-2808X,3874,50,management,married,unknown,no,3304,no,no,unknown,5,jun,6/5/2015,1009,2,Life Insurance,-1,0,unknown,no
2-3880-2809X,3880,25,admin.,single,tertiary,no,1420,no,no,cellular,8,apr,4/8/2015,124,2,Life Insurance,-1,0,unknown,no
2-3889-2810X,3889,37,technician,divorced,secondary,no,23,no,no,cellular,20,aug,8/20/2015,289,2,Life Insurance,-1,0,unknown,no
2-3893-2811X,3893,35,admin.,divorced,tertiary,no,1555,yes,no,unknown,9,may,5/9/2015,26,2,Life Insurance,-1,0,unknown,no
2-3895-2812X,3895,38,management,single,tertiary,no,0,yes,no,cellular,17,nov,11/17/2015,213,2,Life Insurance,-1,0,unknown,no
2-3903-2813X,3903,55,blue-collar,married,secondary,no,1011,yes,no,cellular,12,aug,8/12/2015,112,2,Life Insurance,-1,0,unknown,no
2-3905-2814X,3905,32,admin.,married,secondary,no,76,yes,no,unknown,21,may,5/21/2015,189,2,Life Insurance,-1,0,unknown,no
2-3908-2815X,3908,36,management,married,tertiary,no,1318,yes,no,cellular,7,aug,8/7/2015,100,2,Life Insurance,-1,0,unknown,no
2-3919-2817X,3919,45,technician,married,secondary,no,49,no,no,cellular,29,jul,7/29/2015,65,2,Life Insurance,-1,0,unknown,no
2-3921-2818X,3921,42,technician,married,secondary,no,613,yes,no,cellular,11,may,5/11/2015,432,2,Life Insurance,-1,0,unknown,no
2-3925-2819X,3925,44,services,married,secondary,no,1989,yes,yes,cellular,20,apr,4/20/2015,106,2,Life Insurance,-1,0,unknown,no
2-3928-2820X,3928,37,management,married,tertiary,no,1698,yes,no,unknown,6,jun,6/6/2015,95,2,Life Insurance,-1,0,unknown,no
2-3939-2821X,3939,32,services,married,secondary,no,162,yes,no,unknown,14,may,5/14/2015,297,2,Life Insurance,-1,0,unknown,no
2-3942-2822X,3942,58,blue-collar,married,primary,no,0,yes,no,unknown,29,may,5/29/2015,535,2,Life Insurance,-1,0,unknown,no
2-3943-2823X,3943,49,management,married,primary,no,3371,no,no,cellular,11,nov,11/11/2015,269,2,Life Insurance,-1,0,unknown,yes
2-3947-2824X,3947,28,admin.,married,secondary,no,934,yes,no,unknown,4,jul,7/4/2015,53,2,Life Insurance,-1,0,unknown,no
2-3950-2825X,3950,38,housemaid,married,primary,no,21,no,no,cellular,26,aug,8/26/2015,634,2,Life Insurance,-1,0,unknown,no
2-3951-2826X,3951,27,blue-collar,single,secondary,no,14,no,no,unknown,14,may,5/14/2015,72,2,Life Insurance,-1,0,unknown,no
2-3953-2827X,3953,44,blue-collar,married,primary,no,887,yes,no,cellular,12,may,5/12/2015,165,2,Life Insurance,363,1,failure,no
2-3954-2828X,3954,40,management,married,tertiary,no,51,no,no,cellular,19,aug,8/19/2015,164,2,Life Insurance,-1,0,unknown,no
2-3961-2829X,3961,34,technician,married,tertiary,no,1611,yes,no,cellular,11,may,5/11/2015,490,2,Life Insurance,-1,0,unknown,no
2-3963-2830X,3963,52,blue-collar,married,primary,no,1331,yes,no,cellular,29,jul,7/29/2015,213,2,Life Insurance,-1,0,unknown,no
2-3967-2831X,3967,41,technician,divorced,secondary,no,52,no,no,cellular,20,aug,8/20/2015,261,2,Life Insurance,-1,0,unknown,no
2-3971-2832X,3971,48,management,married,tertiary,no,586,yes,yes,cellular,6,may,5/6/2015,179,2,Life Insurance,-1,0,unknown,no
2-3973-2833X,3973,50,self-employed,married,secondary,no,2061,yes,yes,cellular,29,jan,1/29/2015,197,2,Life Insurance,244,3,failure,no
2-3976-2834X,3976,34,services,married,secondary,no,-315,yes,no,unknown,8,may,5/8/2015,56,2,Life Insurance,-1,0,unknown,no
2-3985-2835X,3985,44,services,single,secondary,no,1378,yes,no,unknown,8,may,5/8/2015,257,2,Life Insurance,-1,0,unknown,no
2-3991-2836X,3991,49,unknown,married,secondary,no,0,no,no,cellular,28,aug,8/28/2015,173,2,Life Insurance,-1,0,unknown,no
2-3997-2837X,3997,34,management,married,secondary,no,-294,yes,no,unknown,27,may,5/27/2015,532,2,Life Insurance,-1,0,unknown,no
2-3999-2838X,3999,44,management,married,tertiary,no,724,yes,no,cellular,17,nov,11/17/2015,157,2,Life Insurance,172,1,failure,no
2-4003-2839X,4003,58,technician,divorced,secondary,no,-123,no,no,cellular,5,aug,8/5/2015,131,2,Life Insurance,-1,0,unknown,no
2-4004-2840X,4004,26,student,single,secondary,no,-147,no,no,unknown,4,jun,6/4/2015,95,2,Life Insurance,-1,0,unknown,no
2-4007-2841X,4007,55,blue-collar,married,secondary,no,471,yes,no,unknown,30,may,5/30/2015,58,2,Life Insurance,-1,0,unknown,no
2-4008-2842X,4008,34,entrepreneur,married,tertiary,no,105,yes,no,unknown,28,may,5/28/2015,249,2,Life Insurance,-1,0,unknown,no
2-4013-2843X,4013,30,admin.,married,tertiary,no,0,yes,no,cellular,24,jul,7/24/2015,209,2,Life Insurance,-1,0,unknown,no
2-4014-2844X,4014,39,technician,married,unknown,no,839,no,no,unknown,30,may,5/30/2015,825,2,Life Insurance,-1,0,unknown,no
2-4019-2845X,4019,26,technician,single,secondary,no,261,yes,no,unknown,27,may,5/27/2015,371,2,Life Insurance,-1,0,unknown,no
2-4024-2846X,4024,43,unemployed,married,secondary,no,3529,no,no,cellular,5,feb,2/5/2015,169,2,Life Insurance,-1,0,unknown,no
2-4029-2847X,4029,52,admin.,single,unknown,no,2227,no,no,cellular,24,feb,2/24/2015,242,2,Life Insurance,-1,0,unknown,yes
2-4032-2848X,4032,36,services,single,secondary,no,174,yes,no,unknown,7,may,5/7/2015,223,2,Life Insurance,-1,0,unknown,no
2-4034-2849X,4034,37,management,married,tertiary,no,3288,no,no,cellular,8,aug,8/8/2015,124,2,Life Insurance,-1,0,unknown,no
2-4035-2850X,4035,30,technician,single,secondary,no,57,no,no,cellular,2,feb,2/2/2015,465,2,Life Insurance,-1,0,unknown,no
2-4037-2851X,4037,40,technician,married,secondary,no,4441,yes,no,cellular,20,nov,11/20/2015,153,2,Life Insurance,183,2,failure,no
2-4038-2852X,4038,42,management,divorced,tertiary,no,0,no,no,unknown,19,may,5/19/2015,131,2,Life Insurance,-1,0,unknown,no
2-4042-2853X,4042,33,blue-collar,divorced,secondary,no,474,no,no,cellular,22,jul,7/22/2015,400,2,Life Insurance,-1,0,unknown,no
2-4046-2854X,4046,34,technician,single,secondary,no,60,no,no,cellular,7,aug,8/7/2015,274,2,Life Insurance,-1,0,unknown,no
2-4048-2855X,4048,75,retired,married,secondary,no,26452,no,no,telephone,15,jul,7/15/2015,219,2,Life Insurance,-1,0,unknown,no
2-4056-2856X,4056,29,management,single,tertiary,no,1673,no,no,cellular,16,aug,8/16/2015,200,2,Life Insurance,159,3,other,no
2-4057-2857X,4057,46,services,married,secondary,no,2420,no,no,cellular,19,nov,11/19/2015,405,2,Life Insurance,-1,0,unknown,no
2-4058-2858X,4058,28,blue-collar,married,secondary,no,100,yes,yes,unknown,27,may,5/27/2015,132,2,Life Insurance,-1,0,unknown,no
2-4062-2859X,4062,28,blue-collar,married,secondary,no,2788,yes,no,unknown,6,jun,6/6/2015,369,2,Life Insurance,-1,0,unknown,yes
2-4065-2860X,4065,33,technician,single,tertiary,no,125,no,no,telephone,29,aug,8/29/2015,66,2,Life Insurance,-1,0,unknown,no
2-4066-2861X,4066,70,retired,married,secondary,no,616,no,no,cellular,27,apr,4/27/2015,149,2,Life Insurance,182,1,failure,no
2-4070-2862X,4070,45,services,divorced,secondary,no,-179,no,no,unknown,3,jul,7/3/2015,155,2,Life Insurance,-1,0,unknown,no
2-4071-2863X,4071,31,services,single,secondary,no,481,yes,no,cellular,20,nov,11/20/2015,106,2,Life Insurance,183,2,failure,no
2-4085-2864X,4085,45,unemployed,married,primary,no,180,yes,yes,unknown,27,may,5/27/2015,62,2,Life Insurance,-1,0,unknown,no
2-4087-2865X,4087,36,management,single,tertiary,no,876,yes,no,unknown,23,may,5/23/2015,241,2,Life Insurance,-1,0,unknown,no
2-4089-2866X,4089,42,blue-collar,married,primary,no,260,yes,no,telephone,31,jul,7/31/2015,175,2,Life Insurance,-1,0,unknown,no
2-4091-2867X,4091,30,management,married,tertiary,no,944,no,no,cellular,29,oct,10/29/2015,251,2,Life Insurance,-1,0,unknown,yes
2-4092-2868X,4092,36,technician,married,secondary,no,2394,no,no,cellular,14,aug,8/14/2015,184,2,Life Insurance,-1,0,unknown,no
2-4096-2869X,4096,35,technician,married,secondary,no,0,no,no,cellular,14,jul,7/14/2015,125,2,Life Insurance,-1,0,unknown,no
2-4102-2870X,4102,48,blue-collar,married,primary,no,559,yes,no,unknown,15,may,5/15/2015,1231,2,Life Insurance,-1,0,unknown,no
2-4104-2871X,4104,46,management,divorced,tertiary,no,25,no,no,unknown,26,may,5/26/2015,103,2,Life Insurance,-1,0,unknown,no
